rank	word	freq	cum_freq	cum_pct
111621	暖哥	1	5515980	99.5437
111622	抓大	1	5515981	99.5438
111623	能吹个	1	5515982	99.5438
111624	成排	1	5515983	99.5438
111625	行呵	1	5515984	99.5438
111626	不露哥	1	5515985	99.5438
111627	比田儿	1	5515986	99.5438
111628	闹觉	1	5515987	99.5439
111629	完会困	1	5515988	99.5439
111630	一利	1	5515989	99.5439
111631	螺髻山	1	5515990	99.5439
111632	走回头路	1	5515991	99.5439
111633	带箱	1	5515992	99.5439
111634	何珊狗	1	5515993	99.5440
111635	独守空闺	1	5515994	99.5440
111636	删评	1	5515995	99.5440
111637	问晨晨	1	5515996	99.5440
111638	下发文件	1	5515997	99.5440
111639	从晨晨	1	5515998	99.5441
111640	熟油	1	5515999	99.5441
111641	舞校	1	5516000	99.5441
111642	胜制	1	5516001	99.5441
111643	萌萌爸	1	5516002	99.5441
111644	你隆	1	5516003	99.5441
111645	玩脱	1	5516004	99.5442
111646	过于自信	1	5516005	99.5442
111647	二能	1	5516006	99.5442
111648	截指	1	5516007	99.5442
111649	后美到	1	5516008	99.5442
111650	千利久	1	5516009	99.5443
111651	专想	1	5516010	99.5443
111652	积极参与	1	5516011	99.5443
111653	套群	1	5516012	99.5443
111654	套裙	1	5516013	99.5443
111655	益脑	1	5516014	99.5443
111656	事成	1	5516015	99.5444
111657	茶木有	1	5516016	99.5444
111658	古典舞	1	5516017	99.5444
111659	回个兰	1	5516018	99.5444
111660	当紧	1	5516019	99.5444
111661	仙珍	1	5516020	99.5445
111662	申办	1	5516021	99.5445
111663	主卡	1	5516022	99.5445
111664	爱萍	1	5516023	99.5445
111665	掌中	1	5516024	99.5445
111666	人痣	1	5516025	99.5445
111667	攻要	1	5516026	99.5446
111668	原炀是	1	5516027	99.5446
111669	队改	1	5516028	99.5446
111670	两颗心	1	5516029	99.5446
111671	妙语	1	5516030	99.5446
111672	韩片	1	5516031	99.5447
111673	部老雷斯	1	5516032	99.5447
111674	兜着走	1	5516033	99.5447
111675	发够	1	5516034	99.5447
111676	学瓜	1	5516035	99.5447
111677	亏哥	1	5516036	99.5447
111678	慢工	1	5516037	99.5448
111679	细活	1	5516038	99.5448
111680	错账	1	5516039	99.5448
111681	你里琳	1	5516040	99.5448
111682	李睫	1	5516041	99.5448
111683	这雀圣	1	5516042	99.5449
111684	消防安全	1	5516043	99.5449
111685	好足	1	5516044	99.5449
111686	赔嫁	1	5516045	99.5449
111687	存都	1	5516046	99.5449
111688	妹纸求	1	5516047	99.5449
111689	互加	1	5516048	99.5450
111690	穷神	1	5516049	99.5450
111691	投瓦	1	5516050	99.5450
111692	细姨	1	5516051	99.5450
111693	会暖床	1	5516052	99.5450
111694	我峰娜	1	5516053	99.5450
111695	粮艾特	1	5516054	99.5451
111696	堂而皇之	1	5516055	99.5451
111697	空前绝后	1	5516056	99.5451
111698	发愤图强	1	5516057	99.5451
111699	砂沙	1	5516058	99.5451
111700	尚捷雯	1	5516059	99.5452
111701	补鞋	1	5516060	99.5452
111702	组库	1	5516061	99.5452
111703	有淋到	1	5516062	99.5452
111704	考下试	1	5516063	99.5452
111705	订鸡票	1	5516064	99.5452
111706	小津安	1	5516065	99.5453
111707	岛哲	1	5516066	99.5453
111708	一夕	1	5516067	99.5453
111709	不训	1	5516068	99.5453
111710	考科三去	1	5516069	99.5453
111711	竹筏	1	5516070	99.5454
111712	酱凉	1	5516071	99.5454
111713	老糊	1	5516072	99.5454
111714	时放酱	1	5516073	99.5454
111715	奋	1	5516074	99.5454
111716	民兄	1	5516075	99.5454
111717	压一压	1	5516076	99.5455
111718	狗洞	1	5516077	99.5455
111719	一拔	1	5516078	99.5455
111720	魈	1	5516079	99.5455
111721	丹蓬	1	5516080	99.5455
111722	蛋肉笋	1	5516081	99.5456
111723	老药	1	5516082	99.5456
111724	桔水	1	5516083	99.5456
111725	摆得	1	5516084	99.5456
111726	完影	1	5516085	99.5456
111727	拷上	1	5516086	99.5456
111728	压回	1	5516087	99.5457
111729	图儿	1	5516088	99.5457
111730	底单	1	5516089	99.5457
111731	喀什地区	1	5516090	99.5457
111732	艾瑞种	1	5516091	99.5457
111733	一视	1	5516092	99.5458
111734	压张翰	1	5516093	99.5458
111735	刷科二	1	5516094	99.5458
111736	皮任	1	5516095	99.5458
111737	平嘻王	1	5516096	99.5458
111738	到家要	1	5516097	99.5458
111739	可怖	1	5516098	99.5459
111740	追求幸福	1	5516099	99.5459
111741	傅志瑜	1	5516100	99.5459
111742	莫求	1	5516101	99.5459
111743	天邑	1	5516102	99.5459
111744	和平区	1	5516103	99.5460
111745	恶连佛	1	5516104	99.5460
111746	一旧	1	5516105	99.5460
111747	请博主	1	5516106	99.5460
111748	能言善道	1	5516107	99.5460
111749	问发	1	5516108	99.5460
111750	鱼肚白	1	5516109	99.5461
111751	光闪闪	1	5516110	99.5461
111752	求告	1	5516111	99.5461
111753	德妃	1	5516112	99.5461
111754	婉心	1	5516113	99.5461
111755	真过	1	5516114	99.5462
111756	深些	1	5516115	99.5462
111757	衬白	1	5516116	99.5462
111758	趁白	1	5516117	99.5462
111759	美小	1	5516118	99.5462
111760	肥秋	1	5516119	99.5462
111761	成百上千	1	5516120	99.5463
111762	听露	1	5516121	99.5463
111763	肥球	1	5516122	99.5463
111764	丁铭悦	1	5516123	99.5463
111765	留墨	1	5516124	99.5463
111766	姐一	1	5516125	99.5463
111767	看薇姐	1	5516126	99.5464
111768	猪猫	1	5516127	99.5464
111769	婆姨	1	5516128	99.5464
111770	打叉	1	5516129	99.5464
111771	真自	1	5516130	99.5464
111772	那认	1	5516131	99.5465
111773	林净植	1	5516132	99.5465
111774	山东半岛	1	5516133	99.5465
111775	伊曲康	1	5516134	99.5465
111776	为类	1	5516135	99.5465
111777	冻色宁	1	5516136	99.5465
111778	塞够	1	5516137	99.5466
111779	还测	1	5516138	99.5466
111780	完姐	1	5516139	99.5466
111781	使大	1	5516140	99.5466
111782	乍整	1	5516141	99.5466
111783	四十多分钟	1	5516142	99.5467
111784	细赏	1	5516143	99.5467
111785	哈栗	1	5516144	99.5467
111786	练声	1	5516145	99.5467
111787	微涨	1	5516146	99.5467
111788	风太大怕	1	5516147	99.5467
111789	张婉清发	1	5516148	99.5468
111790	真倩	1	5516149	99.5468
111791	武装泅渡	1	5516150	99.5468
111792	渡海	1	5516151	99.5468
111793	登岛	1	5516152	99.5468
111794	刚刷	1	5516153	99.5469
111795	般养	1	5516154	99.5469
111796	搬养	1	5516155	99.5469
111797	希是	1	5516156	99.5469
111798	小耶亚希	1	5516157	99.5469
111799	半没来	1	5516158	99.5469
111800	意尔康	1	5516159	99.5470
111801	国博是	1	5516160	99.5470
111802	狗星	1	5516161	99.5470
111803	流体力学	1	5516162	99.5470
111804	袋辣条	1	5516163	99.5470
111805	没得次	1	5516164	99.5471
111806	杰是	1	5516165	99.5471
111807	优尚	1	5516166	99.5471
111808	房出租	1	5516167	99.5471
111809	多大房	1	5516168	99.5471
111810	阿童	1	5516169	99.5471
111811	两万左右	1	5516170	99.5472
111812	板房	1	5516171	99.5472
111813	闷着头	1	5516172	99.5472
111814	蕲春	1	5516173	99.5472
111815	哪不回	1	5516174	99.5472
111816	小茶	1	5516175	99.5473
111817	礼到	1	5516176	99.5473
111818	饿伤	1	5516177	99.5473
111819	近呐	1	5516178	99.5473
111820	心如刀割	1	5516179	99.5473
111821	联死	1	5516180	99.5473
111822	再办	1	5516181	99.5474
111823	短句	1	5516182	99.5474
111824	越唱	1	5516183	99.5474
111825	一袭	1	5516184	99.5474
111826	战书	1	5516185	99.5474
111827	儿接	1	5516186	99.5474
111828	脑长	1	5516187	99.5475
111829	如龙	1	5516188	99.5475
111830	彩虹六号	1	5516189	99.5475
111831	狂刷	1	5516190	99.5475
111832	棒球帽	1	5516191	99.5475
111833	浦口	1	5516192	99.5476
111834	铃铛声	1	5516193	99.5476
111835	哨声	1	5516194	99.5476
111836	本罗	1	5516195	99.5476
111837	显山	1	5516196	99.5476
111838	不漏水	1	5516197	99.5476
111839	含苞	1	5516198	99.5477
111840	总赢	1	5516199	99.5477
111841	多钗	1	5516200	99.5477
111842	慕甘肥	1	5516201	99.5477
111843	那多毁	1	5516202	99.5477
111844	炫过	1	5516203	99.5478
111845	麦穗	1	5516204	99.5478
111846	寸衫	1	5516205	99.5478
111847	偷牛	1	5516206	99.5478
111848	眼谗	1	5516207	99.5478
111849	晓新	1	5516208	99.5478
111850	上太脏	1	5516209	99.5479
111851	金研儿	1	5516210	99.5479
111852	包医	1	5516211	99.5479
111853	内医	1	5516212	99.5479
111854	儿童房	1	5516213	99.5479
111855	墙面漆	1	5516214	99.5480
111856	来雷瑟	1	5516215	99.5480
111857	科学论断	1	5516216	99.5480
111858	十五万	1	5516217	99.5480
111859	尸油	1	5516218	99.5480
111860	灵过	1	5516219	99.5480
111861	脱离群众	1	5516220	99.5481
111862	神写	1	5516221	99.5481
111863	框当	1	5516222	99.5481
111864	肥象	1	5516223	99.5481
111865	经于	1	5516224	99.5481
111866	肇源	1	5516225	99.5482
111867	诺宝	1	5516226	99.5482
111868	招猫	1	5516227	99.5482
111869	滴水不漏	1	5516228	99.5482
111870	分句	1	5516229	99.5482
111871	精一词	1	5516230	99.5482
111872	医学影像	1	5516231	99.5483
111873	凶脸	1	5516232	99.5483
111874	牙太痛	1	5516233	99.5483
111875	嘉鱼	1	5516234	99.5483
111876	好文	1	5516235	99.5483
111877	成药	1	5516236	99.5484
111878	网上药店	1	5516237	99.5484
111879	被亮	1	5516238	99.5484
111880	七有	1	5516239	99.5484
111881	爱评	1	5516240	99.5484
111882	近战	1	5516241	99.5484
111883	砍小怪	1	5516242	99.5485
111884	细剑	1	5516243	99.5485
111885	幽邃	1	5516244	99.5485
111886	不得闲	1	5516245	99.5485
111887	猛葛喇	1	5516246	99.5485
111888	听日实	1	5516247	99.5486
111889	扎花	1	5516248	99.5486
111890	永庆	1	5516249	99.5486
111891	然不	1	5516250	99.5486
111892	红人伟	1	5516251	99.5486
111893	噗忍	1	5516252	99.5486
111894	能家	1	5516253	99.5487
111895	脸显	1	5516254	99.5487
111896	再闲	1	5516255	99.5487
111897	妻跑	1	5516256	99.5487
111898	王悦鑫	1	5516257	99.5487
111899	背直	1	5516258	99.5487
111900	意外事件	1	5516259	99.5488
111901	大秀	1	5516260	99.5488
111902	全攻	1	5516261	99.5488
111903	夜未央	1	5516262	99.5488
111904	先加个	1	5516263	99.5488
111905	这姨姨真	1	5516264	99.5489
111906	素雅	1	5516265	99.5489
111907	肚肚痛	1	5516266	99.5489
111908	咪儿	1	5516267	99.5489
111909	李敏镐帅	1	5516268	99.5489
111910	金秀贤帅	1	5516269	99.5489
111911	小葛	1	5516270	99.5490
111912	能遮点	1	5516271	99.5490
111913	再起	1	5516272	99.5490
111914	排名第	1	5516273	99.5490
111915	定版后	1	5516274	99.5490
111916	极尽	1	5516275	99.5491
111917	核在	1	5516276	99.5491
111918	蛇吞象	1	5516277	99.5491
111919	初总太	1	5516278	99.5491
111920	手请	1	5516279	99.5491
111921	领小	1	5516280	99.5491
111922	点毁	1	5516281	99.5492
111923	山坳	1	5516282	99.5492
111924	五马分尸	1	5516283	99.5492
111925	东溪	1	5516284	99.5492
111926	东溪村	1	5516285	99.5492
111927	靳海音	1	5516286	99.5493
111928	黄致	1	5516287	99.5493
111929	我大孙	1	5516288	99.5493
111930	问大琳子	1	5516289	99.5493
111931	洋芋片	1	5516290	99.5493
111932	是峻哥	1	5516291	99.5493
111933	豆仲话	1	5516292	99.5494
111934	未确定	1	5516293	99.5494
111935	量哥	1	5516294	99.5494
111936	乃兵	1	5516295	99.5494
111937	家常事	1	5516296	99.5494
111938	顶吾顺	1	5516297	99.5495
111939	换签	1	5516298	99.5495
111940	二赢	1	5516299	99.5495
111941	长壮	1	5516300	99.5495
111942	美花	1	5516301	99.5495
111943	报报	1	5516302	99.5495
111944	来赖来	1	5516303	99.5496
111945	瓦刀	1	5516304	99.5496
111946	等鲁请	1	5516305	99.5496
111947	发退	1	5516306	99.5496
111948	浩基	1	5516307	99.5496
111949	你间	1	5516308	99.5497
111950	瑞华	1	5516309	99.5497
111951	杀羊	1	5516310	99.5497
111952	填错	1	5516311	99.5497
111953	光绪帝	1	5516312	99.5497
111954	声系	1	5516313	99.5497
111955	早不玩	1	5516314	99.5498
111956	迁都	1	5516315	99.5498
111957	租得	1	5516316	99.5498
111958	叫土	1	5516317	99.5498
111959	北坐	1	5516318	99.5498
111960	加屏	1	5516319	99.5498
111961	那一陀	1	5516320	99.5499
111962	忠于党	1	5516321	99.5499
111963	元双	1	5516322	99.5499
111964	语言学家	1	5516323	99.5499
111965	地伤	1	5516324	99.5499
111966	灯爷	1	5516325	99.5500
111967	浏阳市	1	5516326	99.5500
111968	那土粉	1	5516327	99.5500
111969	公开批评	1	5516328	99.5500
111970	辟评	1	5516329	99.5500
111971	活全	1	5516330	99.5500
111972	全景图	1	5516331	99.5501
111973	赶飞	1	5516332	99.5501
111974	汽摩配	1	5516333	99.5501
111975	心知午	1	5516334	99.5501
111976	有志者事	1	5516335	99.5501
111977	成嘛	1	5516336	99.5502
111978	共乐	1	5516337	99.5502
111979	冯城主	1	5516338	99.5502
111980	该集	1	5516339	99.5502
111981	会集	1	5516340	99.5502
111982	完雪乡	1	5516341	99.5502
111983	六部	1	5516342	99.5503
111984	虎究来	1	5516343	99.5503
111985	早算	1	5516344	99.5503
111986	刀飞	1	5516345	99.5503
111987	小凡生	1	5516346	99.5503
111988	劝菜	1	5516347	99.5504
111989	七根	1	5516348	99.5504
111990	闲晃	1	5516349	99.5504
111991	降为	1	5516350	99.5504
111992	期没到	1	5516351	99.5504
111993	鼠窝	1	5516352	99.5504
111994	爪评	1	5516353	99.5505
111995	艾特心心	1	5516354	99.5505
111996	楼带	1	5516355	99.5505
111997	少天	1	5516356	99.5505
111998	娱乐网	1	5516357	99.5505
111999	开网	1	5516358	99.5506
112000	鸡哥别	1	5516359	99.5506
112001	妹照	1	5516360	99.5506
112002	兔美酱	1	5516361	99.5506
112003	点烟	1	5516362	99.5506
112004	茶点	1	5516363	99.5506
112005	一盅	1	5516364	99.5507
112006	世袭制	1	5516365	99.5507
112007	集全	1	5516366	99.5507
112008	最爱晨晨	1	5516367	99.5507
112009	要二细	1	5516368	99.5507
112010	喇子	1	5516369	99.5508
112011	抄字	1	5516370	99.5508
112012	肉字要	1	5516371	99.5508
112013	发成汝偶	1	5516372	99.5508
112014	二马过	1	5516373	99.5508
112015	卢慧栋	1	5516374	99.5508
112016	谈拢	1	5516375	99.5509
112017	学和微	1	5516376	99.5509
112018	分析表明	1	5516377	99.5509
112019	先往	1	5516378	99.5509
112020	是察观	1	5516379	99.5509
112021	小怡	1	5516380	99.5510
112022	哈饼	1	5516381	99.5510
112023	休渔	1	5516382	99.5510
112024	肯记	1	5516383	99.5510
112025	阿志	1	5516384	99.5510
112026	少写	1	5516385	99.5510
112027	最多过	1	5516386	99.5511
112028	儿一拜	1	5516387	99.5511
112029	提老	1	5516388	99.5511
112030	跃城	1	5516389	99.5511
112031	修些	1	5516390	99.5511
112032	栗栗会	1	5516391	99.5511
112033	想记	1	5516392	99.5512
112034	池真世	1	5516393	99.5512
112035	歌太多	1	5516394	99.5512
112036	有小萌萌	1	5516395	99.5512
112037	县令	1	5516396	99.5512
112038	挺肥	1	5516397	99.5513
112039	六彩	1	5516398	99.5513
112040	要栓	1	5516399	99.5513
112041	语体	1	5516400	99.5513
112042	全下	1	5516401	99.5513
112043	封锁	1	5516402	99.5513
112044	收票	1	5516403	99.5514
112045	海洋环境	1	5516404	99.5514
112046	头重	1	5516405	99.5514
112047	眼胀	1	5516406	99.5514
112048	本仙仙	1	5516407	99.5514
112049	千钧	1	5516408	99.5515
112050	赞极	1	5516409	99.5515
112051	那得露	1	5516410	99.5515
112052	喝晕	1	5516411	99.5515
112053	太猪	1	5516412	99.5515
112054	牛羊猪	1	5516413	99.5515
112055	挤熟	1	5516414	99.5516
112056	满床	1	5516415	99.5516
112057	成屁桃	1	5516416	99.5516
112058	尾单	1	5516417	99.5516
112059	熊小曼	1	5516418	99.5516
112060	低能儿	1	5516419	99.5517
112061	阴涛	1	5516420	99.5517
112062	软式	1	5516421	99.5517
112063	当伴	1	5516422	99.5517
112064	空路	1	5516423	99.5517
112065	两栖	1	5516424	99.5517
112066	净尔康	1	5516425	99.5518
112067	物撒	1	5516426	99.5518
112068	北鼻好	1	5516427	99.5518
112069	不病	1	5516428	99.5518
112070	哿	1	5516429	99.5518
112071	吹不动	1	5516430	99.5519
112072	第二十	1	5516431	99.5519
112073	蒸馏	1	5516432	99.5519
112074	第一项	1	5516433	99.5519
112075	耐久	1	5516434	99.5519
112076	黄叽	1	5516435	99.5519
112077	弃治花	1	5516436	99.5520
112078	汤料	1	5516437	99.5520
112079	先选个	1	5516438	99.5520
112080	帅警	1	5516439	99.5520
112081	没冻	1	5516440	99.5520
112082	葡萄汁	1	5516441	99.5521
112083	偷粱	1	5516442	99.5521
112084	换柱	1	5516443	99.5521
112085	说春春去	1	5516444	99.5521
112086	贵国	1	5516445	99.5521
112087	屏嘛	1	5516446	99.5521
112088	运上来	1	5516447	99.5522
112089	需以	1	5516448	99.5522
112090	获此	1	5516449	99.5522
112091	雨犬	1	5516450	99.5522
112092	没玩群	1	5516451	99.5522
112093	打闪	1	5516452	99.5523
112094	总绑	1	5516453	99.5523
112095	减速器	1	5516454	99.5523
112096	一二三四	1	5516455	99.5523
112097	归巢	1	5516456	99.5523
112098	凤梨汁	1	5516457	99.5523
112099	价刚	1	5516458	99.5524
112100	价就来	1	5516459	99.5524
112101	仇深似	1	5516460	99.5524
112102	行挺	1	5516461	99.5524
112103	前后左右	1	5516462	99.5524
112104	发花	1	5516463	99.5524
112105	鸭姐	1	5516464	99.5525
112106	就会显	1	5516465	99.5525
112107	发动群众	1	5516466	99.5525
112108	恰不恰	1	5516467	99.5525
112109	大晶姐	1	5516468	99.5525
112110	这书读	1	5516469	99.5526
112111	顺来	1	5516470	99.5526
112112	你斌	1	5516471	99.5526
112113	尘微	1	5516472	99.5526
112114	那社	1	5516473	99.5526
112115	念晕	1	5516474	99.5526
112116	谢俊凯	1	5516475	99.5527
112117	就绪	1	5516476	99.5527
112118	矮短	1	5516477	99.5527
112119	美晶	1	5516478	99.5527
112120	手紧	1	5516479	99.5527
112121	媞	1	5516480	99.5528
112122	慌恐	1	5516481	99.5528
112123	花拳绣腿	1	5516482	99.5528
112124	魔鼠用	1	5516483	99.5528
112125	论好	1	5516484	99.5528
112126	张一山演	1	5516485	99.5528
112127	素斋	1	5516486	99.5529
112128	脚真	1	5516487	99.5529
112129	黏煮	1	5516488	99.5529
112130	点昂	1	5516489	99.5529
112131	抄车	1	5516490	99.5529
112132	人唱过	1	5516491	99.5530
112133	出列	1	5516492	99.5530
112134	签应	1	5516493	99.5530
112135	年资	1	5516494	99.5530
112136	付掉	1	5516495	99.5530
112137	探下	1	5516496	99.5530
112138	电翰	1	5516497	99.5531
112139	漏财	1	5516498	99.5531
112140	胸无大志	1	5516499	99.5531
112141	十二张	1	5516500	99.5531
112142	没页	1	5516501	99.5531
112143	净盖	1	5516502	99.5532
112144	新页	1	5516503	99.5532
112145	搓板	1	5516504	99.5532
112146	乱弄	1	5516505	99.5532
112147	金箔	1	5516506	99.5532
112148	送子	1	5516507	99.5532
112149	送子符	1	5516508	99.5533
112150	平院	1	5516509	99.5533
112151	光吃米	1	5516510	99.5533
112152	照叶	1	5516511	99.5533
112153	有套	1	5516512	99.5533
112154	线充	1	5516513	99.5534
112155	求吐	1	5516514	99.5534
112156	裁线	1	5516515	99.5534
112157	不卖楼	1	5516516	99.5534
112158	晚天	1	5516517	99.5534
112159	零晨	1	5516518	99.5534
112160	林静变	1	5516519	99.5535
112161	昏在	1	5516520	99.5535
112162	东里溪哩	1	5516521	99.5535
112163	西社	1	5516522	99.5535
112164	虐狗加	1	5516523	99.5535
112165	真爱去	1	5516524	99.5535
112166	敏俊会	1	5516525	99.5536
112167	交友平台	1	5516526	99.5536
112168	盾削	1	5516527	99.5536
112169	挡掉	1	5516528	99.5536
112170	姬大	1	5516529	99.5536
112171	招加	1	5516530	99.5537
112172	护盾	1	5516531	99.5537
112173	沙画	1	5516532	99.5537
112174	锯子	1	5516533	99.5537
112175	劈木	1	5516534	99.5537
112176	拍钉	1	5516535	99.5537
112177	用加	1	5516536	99.5538
112178	爱甜	1	5516537	99.5538
112179	元方元方	1	5516538	99.5538
112180	东一西	1	5516539	99.5538
112181	宝宝秀	1	5516540	99.5538
112182	薄厚	1	5516541	99.5539
112183	玩重	1	5516542	99.5539
112184	这可真	1	5516543	99.5539
112185	由此可证	1	5516544	99.5539
112186	一冻超	1	5516545	99.5539
112187	南印	1	5516546	99.5539
112188	种姓	1	5516547	99.5540
112189	北印	1	5516548	99.5540
112190	正中下怀	1	5516549	99.5540
112191	爱不释	1	5516550	99.5540
112192	蟠桃	1	5516551	99.5540
112193	西西君	1	5516552	99.5541
112194	三长两短	1	5516553	99.5541
112195	仙班	1	5516554	99.5541
112196	同到	1	5516555	99.5541
112197	亮剑家	1	5516556	99.5541
112198	女妖精	1	5516557	99.5541
112199	火哈	1	5516558	99.5542
112200	烫脚	1	5516559	99.5542
112201	瓜甜	1	5516560	99.5542
112202	希希好	1	5516561	99.5542
112203	混一哈	1	5516562	99.5542
112204	裁判组	1	5516563	99.5543
112205	谍战片	1	5516564	99.5543
112206	反腐倡廉	1	5516565	99.5543
112207	回吻	1	5516566	99.5543
112208	谬误	1	5516567	99.5543
112209	善加利用	1	5516568	99.5543
112210	茭儿	1	5516569	99.5544
112211	蒲菜	1	5516570	99.5544
112212	总亮	1	5516571	99.5544
112213	洒出	1	5516572	99.5544
112214	瓶里	1	5516573	99.5544
112215	发纯	1	5516574	99.5545
112216	暗房	1	5516575	99.5545
112217	珉豪	1	5516576	99.5545
112218	凝嫂	1	5516577	99.5545
112219	地盖个	1	5516578	99.5545
112220	全梳	1	5516579	99.5545
112221	九次	1	5516580	99.5546
112222	即改	1	5516581	99.5546
112223	微雅姐	1	5516582	99.5546
112224	水装	1	5516583	99.5546
112225	电杆	1	5516584	99.5546
112226	网红才	1	5516585	99.5547
112227	层转	1	5516586	99.5547
112228	二流子	1	5516587	99.5547
112229	浇湿	1	5516588	99.5547
112230	房檐	1	5516589	99.5547
112231	这腔	1	5516590	99.5547
112232	会八	1	5516591	99.5548
112233	晚多	1	5516592	99.5548
112234	心知姐	1	5516593	99.5548
112235	黄粑	1	5516594	99.5548
112236	冻梨	1	5516595	99.5548
112237	奖是	1	5516596	99.5548
112238	肥轩	1	5516597	99.5549
112239	不盖会	1	5516598	99.5549
112240	打晃	1	5516599	99.5549
112241	如花似月	1	5516600	99.5549
112242	车有	1	5516601	99.5549
112243	太令	1	5516602	99.5550
112244	翻晚	1	5516603	99.5550
112245	晚恒大	1	5516604	99.5550
112246	赶货	1	5516605	99.5550
112247	辰山	1	5516606	99.5550
112248	回心	1	5516607	99.5550
112249	没淋着	1	5516608	99.5551
112250	漏墨	1	5516609	99.5551
112251	小凯琳	1	5516610	99.5551
112252	手福	1	5516611	99.5551
112253	脸窗	1	5516612	99.5551
112254	搭脚	1	5516613	99.5552
112255	临终前	1	5516614	99.5552
112256	近忧	1	5516615	99.5552
112257	远虑	1	5516616	99.5552
112258	票圈	1	5516617	99.5552
112259	鹭岛	1	5516618	99.5552
112260	海堤	1	5516619	99.5553
112261	储量	1	5516620	99.5553
112262	锅上	1	5516621	99.5553
112263	可糊	1	5516622	99.5553
112264	准话	1	5516623	99.5553
112265	别拿范爷	1	5516624	99.5554
112266	爱范爷	1	5516625	99.5554
112267	哭丧着脸	1	5516626	99.5554
112268	看乔燃	1	5516627	99.5554
112269	看陆	1	5516628	99.5554
112270	有井柏然	1	5516629	99.5554
112271	偌大	1	5516630	99.5555
112272	渔女	1	5516631	99.5555
112273	下腹	1	5516632	99.5555
112274	已涨	1	5516633	99.5555
112275	职衔	1	5516634	99.5555
112276	碧根果	1	5516635	99.5556
112277	递笔	1	5516636	99.5556
112278	尸系	1	5516637	99.5556
112279	鞋定系	1	5516638	99.5556
112280	芒果树	1	5516639	99.5556
112281	查话费	1	5516640	99.5556
112282	豆太多	1	5516641	99.5557
112283	阿房	1	5516642	99.5557
112284	阿房宫	1	5516643	99.5557
112285	旧址	1	5516644	99.5557
112286	好大上	1	5516645	99.5557
112287	土坡	1	5516646	99.5558
112288	秘招	1	5516647	99.5558
112289	女家	1	5516648	99.5558
112290	这比装	1	5516649	99.5558
112291	品行端正	1	5516650	99.5558
112292	两聚	1	5516651	99.5558
112293	写辣	1	5516652	99.5559
112294	夜摇一摇	1	5516653	99.5559
112295	小旺	1	5516654	99.5559
112296	上屁	1	5516655	99.5559
112297	可准	1	5516656	99.5559
112298	可多人	1	5516657	99.5559
112299	换丁	1	5516658	99.5560
112300	扳开	1	5516659	99.5560
112301	发梦咯	1	5516660	99.5560
112302	少汤	1	5516661	99.5560
112303	姐家分	1	5516662	99.5560
112304	摊主	1	5516663	99.5561
112305	吃芋	1	5516664	99.5561
112306	领过来	1	5516665	99.5561
112307	散波哈	1	5516666	99.5561
112308	屋快	1	5516667	99.5561
112309	脸提	1	5516668	99.5561
112310	不美图	1	5516669	99.5562
112311	小客	1	5516670	99.5562
112312	爆逗	1	5516671	99.5562
112313	逗印	1	5516672	99.5562
112314	博充	1	5516673	99.5562
112315	成浩冉	1	5516674	99.5563
112316	子餐	1	5516675	99.5563
112317	颗志	1	5516676	99.5563
112318	难于上青天	1	5516677	99.5563
112319	姑良	1	5516678	99.5563
112320	回绕	1	5516679	99.5563
112321	后台程序	1	5516680	99.5564
112322	左划	1	5516681	99.5564
112323	滇红	1	5516682	99.5564
112324	茶要	1	5516683	99.5564
112325	差道	1	5516684	99.5564
112326	找峰哥	1	5516685	99.5565
112327	没想动	1	5516686	99.5565
112328	昭宁	1	5516687	99.5565
112329	瘩	1	5516688	99.5565
112330	晨猪	1	5516689	99.5565
112331	人真烦	1	5516690	99.5565
112332	竞活	1	5516691	99.5566
112333	恩好别	1	5516692	99.5566
112334	弹杰伦	1	5516693	99.5566
112335	刚弹	1	5516694	99.5566
112336	弹下来	1	5516695	99.5566
112337	里斗琴	1	5516696	99.5567
112338	斗琴	1	5516697	99.5567
112339	娴静	1	5516698	99.5567
112340	另一番	1	5516699	99.5567
112341	上节	1	5516700	99.5567
112342	他话	1	5516701	99.5567
112343	办多	1	5516702	99.5568
112344	天太扎心	1	5516703	99.5568
112345	开好帅	1	5516704	99.5568
112346	斩落	1	5516705	99.5568
112347	赌能	1	5516706	99.5568
112348	单刀球	1	5516707	99.5569
112349	长臂	1	5516708	99.5569
112350	志愿书	1	5516709	99.5569
112351	美嘿	1	5516710	99.5569
112352	期待值	1	5516711	99.5569
112353	求赞求	1	5516712	99.5569
112354	真多人	1	5516713	99.5570
112355	激气	1	5516714	99.5570
112356	妞错	1	5516715	99.5570
112357	现剪	1	5516716	99.5570
112358	卡巴斯基	1	5516717	99.5570
112359	字念	1	5516718	99.5571
112360	清嗓子	1	5516719	99.5571
112361	念久	1	5516720	99.5571
112362	守业	1	5516721	99.5571
112363	创且	1	5516722	99.5571
112364	牛头梗	1	5516723	99.5571
112365	我旦	1	5516724	99.5572
112366	学球	1	5516725	99.5572
112367	伴多	1	5516726	99.5572
112368	持续增长	1	5516727	99.5572
112369	那券	1	5516728	99.5572
112370	张块票	1	5516729	99.5572
112371	车哈	1	5516730	99.5573
112372	远到	1	5516731	99.5573
112373	水萝卜	1	5516732	99.5573
112374	多片	1	5516733	99.5573
112375	王打	1	5516734	99.5573
112376	课蛮	1	5516735	99.5574
112377	支撑不了	1	5516736	99.5574
